Column1;dt;sku_id;seller_id;category_main;ad_impressions;ad_clicks;ad_orders;ad_gmv;ad_spend;avg_bid;ad_revenue;category_competition_index;campaign_type;creative_format;campaign_age_days
496;19.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;recommendation;12
497;20.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;banner;15
498;21.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;search_card;245
499;22.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;179
500;23.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;slider;45
501;24.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;banner;83
502;25.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;category;slider;97
503;26.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;slider;42
504;27.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;banner;5
505;28.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;manual;search_card;24
506;29.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;auto;search_card;53
507;30.04.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;slider;49
508;01.05.2026;5124963;102926;Одежда;0;0;0;0.0;0.0;0.0;0.0;1.15;retarget;slider;120
509;08.04.2026;5053458;101267;Обувь;0;0;0;0.0;0.0;0.0;0.0;1.2;auto;slider;148
510;09.04.2026;5053458;101267;Обувь;0;0;0;0.0;0.0;0.0;0.0;1.2;manual;search_card;21
511;10.04.2026;5053458;101267;Обувь;0;0;0;0.0;0.0;0.0;0.0;1.2;auto;banner;48
512;11.04.2026;5053458;101267;Обувь;10;1;0;0.0;1.52;151.96;1.52;1.2;unknown;search_card;1
513;12.04.2026;5053458;101267;Обувь;0;0;0;0.0;0.0;0.0;0.0;1.2;manual;search_card;4
514;13.04.2026;5053458;101267;Обувь;0;0;0;0.0;0.0;0.0;0.0;1.2;manual;recommendation;6
515;14.04.2026;5053458;101267;Обувь;0;0;0;0.0;0.0;0.0;0.0;1.2;manual;slider;63
516;15.04.2026;5053458;101267;Обувь;0;0;0;0.0;0.0;0.0;0.0;1.2;auto;slider;20
517;16.04.2026;5053458;101267;Обувь;0;0;0;0.0;0.0;0.0;0.0;1.2;retarget;slider;15
518;17.04.2026;5053458;101267;Обувь;0;0;0;0.0;0.0;0.0;0.0;1.2;manual;slider;25
519;18.04.2026;5053458;101267;Обувь;0;0;0;0.0;0.0;0.0;0.0;1.2;auto;search_card;36
520;19.04.2026;5053458;101267;Обувь;0;0;0;0.0;0.0;0.0;0.0;1.2;manual;search_card;6
521;20.04.2026;5053458;101267;Обувь;0;0;0;0.0;0.0;0.0;0.0;1.2;auto;banner;19
522;21.04.2026;5053458;101267;Обувь;0;0;0;0.0;0.0;0.0;0.0;1.2;auto;search_card;55
523;22.04.2026;5053458;101267;Обувь;0;0;0;0.0;0.0;0.0;0.0;1.2;manual;search_card;45
524;23.04.2026;5053458;101267;Обувь;0;0;0;0.0;0.0;0.0;0.0;1.2;unknown;search_card;11
525;24.04.2026;5053458;101267;Обувь;15;0;0;0.0;0.0;105.77;0.0;1.2;auto;recommendation;0
526;25.04.2026;5053458;101267;Обувь;55;3;1;1518.38;2.17;72.27;2.17;1.2;manual;slider;70
527;26.04.2026;5053458;101267;Обувь;0;0;0;0.0;0.0;0.0;0.0;1.2;manual;slider;23
528;27.04.2026;5053458;101267;Обувь;0;0;0;0.0;0.0;0.0;0.0;1.2;category;slider;95
529;28.04.2026;5053458;101267;Обувь;0;0;0;0.0;0.0;0.0;0.0;1.2;manual;search_card;92
530;29.04.2026;5053458;101267;Обувь;0;0;0;0.0;0.0;0.0;0.0;1.2;manual;slider;30
531;30.04.2026;5053458;101267;Обувь;0;0;0;0.0;0.0;0.0;0.0;1.2;manual;search_card;60
532;01.05.2026;5053458;101267;Обувь;75;5;0;0.0;5.9;117.95;5.9;1.2;manual;recommendation;29
533;22.02.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;banner;96
534;23.02.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;slider;19
535;24.02.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;0
536;25.02.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;search_card;23
537;26.02.2025;5121227;102858;Дом;9;0;0;0.0;0.0;183.59;0.0;1.05;auto;banner;43
538;27.02.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;10
539;28.02.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;banner;147
540;01.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;banner;30
541;02.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;banner;29
542;03.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;slider;6
543;04.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;4
544;05.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;banner;1
545;06.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;slider;22
546;07.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;7
547;08.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;slider;13
548;09.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;recommendation;7
549;10.03.2025;5121227;102858;Дом;18;0;0;0.0;0.0;92.41;0.0;1.05;manual;search_card;28
550;11.03.2025;5121227;102858;Дом;15;2;0;0.0;3.58;179.18;3.58;1.05;auto;search_card;91
551;12.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;search_card;55
552;13.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;0
553;14.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;recommendation;44
554;15.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;search_card;118
555;16.03.2025;5121227;102858;Дом;25;2;0;0.0;3.23;161.65;3.23;1.05;retarget;slider;63
556;17.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;unknown;search_card;22
557;18.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;slider;1
558;19.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;slider;103
559;20.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;63
560;21.03.2025;5121227;102858;Дом;34;1;0;0.0;1.33;133.06;1.33;1.05;auto;slider;95
561;22.03.2025;5121227;102858;Дом;16;0;0;0.0;0.0;155.9;0.0;1.05;category;slider;57
562;23.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;20
563;24.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;banner;17
564;25.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;retarget;banner;46
565;26.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;retarget;search_card;25
566;27.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;retarget;banner;40
567;28.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;banner;6
568;29.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;unknown;slider;7
569;30.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;5
570;31.03.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;banner;6
571;01.04.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;slider;20
572;02.04.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;banner;19
573;03.04.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;retarget;banner;73
574;04.04.2025;5121227;102858;Дом;28;1;1;1733.52;1.03;103.28;1.03;1.05;auto;slider;69
575;05.04.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;search_card;8
576;06.04.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;slider;34
577;07.04.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;recommendation;24
578;08.04.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;retarget;recommendation;7
579;09.04.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;46
580;10.04.2025;5121227;102858;Дом;18;0;0;0.0;0.0;92.97;0.0;1.05;auto;recommendation;30
581;11.04.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;slider;82
582;12.04.2025;5121227;102858;Дом;29;1;0;0.0;1.74;174.25;1.74;1.05;manual;recommendation;3
583;13.04.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;banner;0
584;14.04.2025;5121227;102858;Дом;27;3;0;0.0;2.74;91.21;2.74;1.05;retarget;slider;22
585;15.04.2025;5121227;102858;Дом;70;5;0;0.0;5.85;117.09;5.85;1.05;category;search_card;5
586;16.04.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;34
587;17.04.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;recommendation;5
588;18.04.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;slider;8
589;19.04.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;retarget;slider;73
590;20.04.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;retarget;search_card;88
591;21.04.2025;5121227;102858;Дом;20;2;0;0.0;3.96;197.97;3.96;1.05;manual;search_card;63
592;22.04.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;28
593;23.04.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;slider;21
594;24.04.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;slider;46
595;25.04.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;search_card;132
596;26.04.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;banner;46
597;27.04.2025;5121227;102858;Дом;32;4;0;0.0;4.93;123.29;4.93;1.05;manual;slider;25
598;28.04.2025;5121227;102858;Дом;43;3;0;0.0;5.68;189.42;5.68;1.05;auto;search_card;20
599;29.04.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;slider;7
600;30.04.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;search_card;51
601;01.05.2025;5121227;102858;Дом;15;1;0;0.0;1.26;125.59;1.26;1.05;auto;recommendation;161
602;02.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;banner;29
603;03.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;slider;10
604;04.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;banner;23
605;05.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;slider;27
606;06.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;banner;28
607;07.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;banner;27
608;08.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;slider;21
609;09.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;slider;19
610;10.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;retarget;search_card;166
611;11.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;slider;117
612;12.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;62
613;13.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;unknown;search_card;23
614;14.05.2025;5121227;102858;Дом;31;0;0;0.0;0.0;91.75;0.0;1.05;auto;search_card;143
615;15.05.2025;5121227;102858;Дом;24;1;0;0.0;0.95;94.97;0.95;1.05;manual;slider;146
616;16.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;recommendation;10
617;17.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;banner;65
618;18.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;search_card;6
619;19.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;slider;107
620;20.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;search_card;25
621;21.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;search_card;19
622;22.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;recommendation;15
623;23.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;slider;2
624;24.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;search_card;2
625;25.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;52
626;26.05.2025;5121227;102858;Дом;22;0;0;0.0;0.0;56.79;0.0;1.05;unknown;search_card;97
627;27.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;recommendation;32
628;28.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;slider;41
629;29.05.2025;5121227;102858;Дом;9;1;0;0.0;1.33;133.17;1.33;1.05;auto;recommendation;16
630;30.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;banner;48
631;31.05.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;retarget;search_card;2
632;01.06.2025;5121227;102858;Дом;7;0;0;0.0;0.0;171.41;0.0;1.05;auto;search_card;6
633;02.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;1
634;03.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;slider;11
635;04.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;search_card;55
636;05.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;slider;80
637;06.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;retarget;search_card;92
638;07.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;unknown;search_card;1
639;08.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;slider;73
640;09.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;slider;202
641;10.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;recommendation;53
642;11.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;recommendation;4
643;12.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;slider;65
644;13.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;unknown;recommendation;29
645;14.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;recommendation;71
646;15.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;112
647;16.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;26
648;17.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;15
649;18.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;banner;44
650;19.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;recommendation;71
651;20.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;search_card;125
652;21.06.2025;5121227;102858;Дом;12;0;0;0.0;0.0;194.49;0.0;1.05;category;recommendation;25
653;22.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;banner;33
654;23.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;recommendation;7
655;24.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;slider;31
656;25.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;banner;26
657;26.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;search_card;85
658;27.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;retarget;search_card;2
659;28.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;retarget;search_card;26
660;29.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;slider;29
661;30.06.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;banner;1
662;01.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;recommendation;62
663;02.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;banner;9
664;03.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;recommendation;61
665;04.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;retarget;banner;82
666;05.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;retarget;search_card;30
667;06.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;search_card;18
668;07.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;banner;3
669;08.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;recommendation;35
670;09.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;banner;23
671;10.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;unknown;slider;27
672;11.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;search_card;14
673;12.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;retarget;slider;19
674;13.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;unknown;recommendation;33
675;14.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;banner;12
676;15.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;recommendation;3
677;16.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;slider;52
678;17.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;slider;5
679;18.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;retarget;slider;83
680;19.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;banner;92
681;20.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;26
682;21.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;slider;72
683;22.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;slider;6
684;23.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;recommendation;17
685;24.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;25
686;25.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;slider;2
687;26.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;banner;11
688;27.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;search_card;17
689;28.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;banner;57
690;29.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;search_card;28
691;30.07.2025;5121227;102858;Дом;22;0;0;0.0;0.0;49.97;0.0;1.05;auto;slider;30
692;31.07.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;banner;25
693;01.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;105
694;02.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;slider;90
695;03.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;slider;21
696;04.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;search_card;22
697;05.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;slider;60
698;06.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;slider;86
699;07.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;recommendation;7
700;08.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;recommendation;27
701;09.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;banner;3
702;10.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;banner;64
703;11.08.2025;5121227;102858;Дом;13;1;0;0.0;0.49;48.72;0.49;1.05;category;slider;29
704;12.08.2025;5121227;102858;Дом;6;0;0;0.0;0.0;131.82;0.0;1.05;manual;search_card;104
705;13.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;slider;5
706;14.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;slider;2
707;15.08.2025;5121227;102858;Дом;5;1;0;0.0;1.02;102.27;1.02;1.05;auto;search_card;27
708;16.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;slider;24
709;17.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;slider;15
710;18.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;search_card;9
711;19.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;unknown;search_card;7
712;20.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;slider;1
713;21.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;retarget;search_card;154
714;22.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;unknown;slider;37
715;23.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;banner;17
716;24.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;slider;52
717;25.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;unknown;search_card;34
718;26.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;57
719;27.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;50
720;28.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;banner;62
721;29.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;recommendation;29
722;30.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;banner;24
723;31.08.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;search_card;65
724;01.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;search_card;50
725;02.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;slider;26
726;03.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;slider;8
727;04.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;banner;62
728;05.09.2025;5121227;102858;Дом;5;1;0;0.0;0.82;82.31;0.82;1.05;unknown;search_card;52
729;06.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;27
730;07.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;slider;44
731;08.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;83
732;09.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;banner;69
733;10.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;recommendation;112
734;11.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;slider;3
735;12.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;search_card;5
736;13.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;search_card;15
737;14.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;banner;58
738;15.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;recommendation;0
739;16.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;banner;4
740;17.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;recommendation;6
741;18.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;slider;3
742;19.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;search_card;29
743;20.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;auto;search_card;2
744;21.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;unknown;slider;43
745;22.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;recommendation;9
746;23.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;recommendation;128
747;24.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;category;recommendation;18
748;25.09.2025;5121227;102858;Дом;0;0;0;0.0;0.0;0.0;0.0;1.05;manual;banner;42
