push_id,user_id,send_time,push_type,opened_flag,open_time,clicked_flag,click_time,purchase_after_push_flag,purchase_time,utm_source,utm_campaign,disabled_push_after_flag,push_title_len,push_text_len,emoji_flag,push_send_provider
524,9002194,2025-11-16 19:58:00,cart_reminder,1,2025-11-16 21:31:00,1,2025-11-16 21:37:00,0,,push,,0,67,144,0,provider_c
525,9002194,2025-11-19 14:07:00,recommendation,1,2025-11-19 16:31:00,0,,0,,push,,0,18,116,1,provider_a
526,9002194,2025-11-21 16:13:00,promo,0,,0,,0,,push,,0,72,158,0,provider_a
527,9002194,2025-12-03 18:46:00,promo,1,2025-12-03 21:23:00,0,,0,,push,,0,27,152,0,provider_a
528,9002194,2025-12-26 18:14:00,promo,0,,0,,0,,push,,0,54,171,0,provider_c
529,9002194,2025-12-29 11:03:00,promo,1,2025-12-29 11:08:00,1,2025-12-29 11:32:00,0,,push,,0,62,167,0,provider_b
530,9002194,2026-01-02 19:13:00,recommendation,0,,0,,0,,push,,0,19,167,1,provider_b
531,9002194,2026-01-03 15:53:00,cart_reminder,1,2026-01-03 16:34:00,0,,0,,push,,0,34,114,1,provider_a
532,9002194,2026-01-12 20:51:00,price_drop,0,,0,,0,,push,,0,78,163,1,provider_a
533,9002194,2026-01-17 20:18:00,promo,1,2026-01-17 20:34:00,0,,0,,push,,0,50,139,0,provider_b
534,9002194,2026-01-24 11:15:00,category_sale,1,2026-01-24 13:52:00,0,,0,,push,,0,20,114,1,provider_a
535,9002194,2026-02-03 13:42:00,cart_reminder,1,2026-02-03 14:56:00,0,,0,,push,,0,22,174,1,provider_b
536,9002194,2026-02-07 20:50:00,promo,1,2026-02-07 21:00:00,0,,0,,push,,0,45,149,1,provider_b
537,9002194,2026-02-17 17:39:00,promo,0,,0,,0,,push,,0,21,161,0,provider_b
538,9002194,2026-02-22 18:25:00,promo,0,,0,,0,,push,,0,65,134,1,provider_a
539,9002194,2026-03-12 13:07:00,price_drop,0,,0,,0,,push,,0,19,62,0,provider_a
540,9002194,2026-03-17 09:49:00,recommendation,0,,0,,0,,push,,0,70,119,0,provider_a
541,9002194,2026-03-24 15:54:00,promo,0,,0,,0,,push,,0,19,173,0,provider_a
542,9002194,2026-03-26 20:33:00,promo,1,2026-03-26 21:32:00,0,,0,,push,,0,29,149,1,provider_b
543,9002194,2026-03-28 10:21:00,promo,0,,0,,0,,push,,0,28,51,0,provider_a
544,9002194,2026-03-30 15:32:00,recommendation,1,2026-03-30 15:38:00,0,,0,,push,,0,79,170,0,provider_a
545,9002194,2026-04-10 13:09:00,cart_reminder,0,,0,,0,,push,,0,35,135,1,provider_b
546,9002194,2026-04-16 20:06:00,category_sale,0,,0,,0,,push,,0,43,123,1,provider_a
547,9015151,2025-11-04 20:31:00,recommendation,0,,0,,0,,push,,0,69,85,0,provider_b
548,9015151,2025-11-07 20:20:00,category_sale,1,2025-11-07 21:07:00,0,,0,,push,,0,24,174,0,provider_a
549,9015151,2025-11-14 09:22:00,promo,0,,0,,0,,push,,0,41,144,0,provider_b
550,9015151,2025-11-20 18:24:00,category_sale,0,,0,,0,,push,,0,40,98,1,provider_c
551,9015151,2025-11-26 11:09:00,cart_reminder,0,,0,,0,,push,,0,49,152,1,provider_b
552,9015151,2025-11-27 18:12:00,promo,0,,0,,0,,push,,0,66,75,1,provider_a
553,9015151,2025-11-30 11:43:00,price_drop,0,,0,,0,,push,,0,68,114,1,provider_a
554,9015151,2025-12-02 13:04:00,promo,0,,0,,0,,push,,0,54,69,1,provider_a
555,9015151,2025-12-04 13:21:00,recommendation,0,,0,,0,,push,,0,39,124,1,provider_a
556,9015151,2025-12-05 11:27:00,promo,0,,0,,0,,push,,0,76,158,0,provider_b
557,9015151,2025-12-06 11:05:00,category_sale,0,,0,,0,,push,,0,43,176,0,provider_c
558,9015151,2025-12-10 14:53:00,cart_reminder,0,,0,,0,,push,,0,26,138,1,provider_b
559,9015151,2025-12-15 20:31:00,cart_reminder,0,,0,,0,,push,,0,42,57,1,provider_a
560,9015151,2025-12-18 15:22:00,recommendation,0,,0,,0,,push,,0,51,128,0,provider_c
561,9015151,2025-12-20 13:53:00,promo,0,,0,,0,,push,,0,28,94,1,provider_a
562,9015151,2025-12-24 13:19:00,price_drop,0,,0,,0,,push,,0,71,65,1,provider_c
563,9015151,2025-12-25 09:46:00,price_drop,0,,0,,0,,push,,0,65,97,0,provider_a
564,9015151,2025-12-26 17:54:00,cart_reminder,0,,0,,0,,push,,0,48,93,0,provider_a
565,9015151,2025-12-31 13:47:00,recommendation,0,,0,,0,,push,,1,69,171,1,provider_a
566,9015151,2026-01-02 19:43:00,promo,0,,0,,0,,push,,1,58,132,0,provider_a
567,9015151,2026-01-04 11:48:00,recommendation,0,,0,,0,,push,,0,28,150,1,provider_a
568,9015151,2026-01-07 14:24:00,promo,0,,0,,0,,push,,0,78,153,1,provider_b
569,9015151,2026-01-08 11:59:00,category_sale,0,,0,,0,,push,,0,25,130,0,provider_a
570,9015151,2026-01-09 15:09:00,price_drop,0,,0,,0,,push,,1,71,119,0,provider_a
571,9015151,2026-01-10 11:07:00,recommendation,0,,0,,0,,push,,0,64,67,0,provider_c
572,9015151,2026-01-11 11:42:00,cart_reminder,0,,0,,0,,push,,0,53,171,0,provider_b
573,9015151,2026-01-13 13:41:00,cart_reminder,0,,0,,0,,push,,0,24,53,1,provider_a
574,9015151,2026-01-14 13:27:00,promo,0,,0,,0,,push,,0,41,68,1,provider_b
575,9015151,2026-01-18 16:53:00,cart_reminder,0,,0,,0,,push,,1,27,91,0,provider_a
576,9015151,2026-01-19 09:48:00,price_drop,0,,0,,0,,push,,0,51,56,0,provider_b
577,9015151,2026-01-22 16:44:00,cart_reminder,0,,0,,0,,push,,0,58,125,1,provider_a
578,9015151,2026-01-23 18:03:00,recommendation,0,,0,,0,,push,,0,54,157,0,provider_b
579,9015151,2026-01-27 20:05:00,price_drop,0,,0,,0,,push,,0,74,164,0,provider_b
580,9015151,2026-01-30 19:57:00,promo,0,,0,,0,,push,,0,31,50,1,provider_b
581,9015151,2026-02-01 19:23:00,recommendation,0,,0,,0,,push,,1,73,136,0,provider_a
582,9015151,2026-02-03 16:33:00,recommendation,0,,0,,0,,push,,0,19,114,0,provider_a
583,9015151,2026-02-04 09:53:00,cart_reminder,0,,0,,0,,push,,0,66,115,1,provider_a
584,9015151,2026-02-09 10:37:00,category_sale,0,,0,,0,,push,,0,55,149,0,provider_a
585,9015151,2026-02-10 19:57:00,recommendation,1,2026-02-10 22:41:00,0,,0,,push,,1,42,72,0,provider_b
586,9015151,2026-02-11 13:23:00,recommendation,0,,0,,0,,push,,0,67,45,1,provider_a
587,9015151,2026-02-12 15:10:00,recommendation,0,,0,,0,,push,,0,42,57,1,provider_a
588,9015151,2026-02-15 14:27:00,promo,0,,0,,0,,push,,0,68,153,1,provider_a
589,9015151,2026-02-17 19:45:00,promo,0,,0,,0,,push,,0,66,77,1,provider_b
590,9015151,2026-02-18 13:52:00,promo,0,,0,,0,,push,,0,36,113,1,provider_a
591,9015151,2026-02-22 20:20:00,category_sale,0,,0,,0,,push,,0,79,94,1,provider_a
592,9015151,2026-02-23 19:37:00,promo,0,,0,,0,,push,,0,25,55,0,provider_a
593,9015151,2026-02-24 09:53:00,category_sale,0,,0,,0,,push,,0,44,139,0,provider_a
594,9015151,2026-02-25 12:08:00,recommendation,0,,0,,0,,push,,0,20,71,1,provider_a
595,9015151,2026-02-26 18:29:00,promo,0,,0,,0,,push,,0,24,96,0,provider_b
596,9015151,2026-03-02 11:45:00,promo,0,,0,,0,,push,,0,19,149,1,provider_a
597,9015151,2026-03-03 14:02:00,recommendation,0,,0,,0,,push,,0,68,136,1,provider_a
598,9015151,2026-03-06 17:41:00,recommendation,0,,0,,0,,push,,1,28,130,1,provider_a
599,9015151,2026-03-07 12:56:00,category_sale,0,,0,,0,,push,,0,51,128,1,provider_b
600,9015151,2026-03-12 19:51:00,price_drop,0,,0,,0,,push,,0,72,69,0,provider_b
601,9015151,2026-03-14 19:13:00,price_drop,0,,0,,0,,push,,0,47,117,1,provider_b
602,9015151,2026-03-17 12:54:00,promo,0,,0,,0,,push,,0,34,49,0,provider_b
603,9015151,2026-03-22 10:12:00,cart_reminder,0,,0,,0,,push,,0,55,119,0,provider_b
604,9015151,2026-03-24 15:21:00,cart_reminder,0,,0,,0,,push,,0,31,108,0,provider_a
605,9015151,2026-03-29 14:13:00,cart_reminder,0,,0,,0,,push,,0,53,141,1,provider_b
606,9015151,2026-03-30 10:04:00,promo,0,,0,,0,,push,,0,53,52,0,provider_a
607,9015151,2026-03-31 16:26:00,promo,0,,0,,0,,push,,1,50,53,1,provider_b
608,9015151,2026-04-02 14:11:00,price_drop,0,,0,,0,,push,,0,55,165,0,provider_a
609,9015151,2026-04-03 19:52:00,promo,0,,0,,0,,push,,1,27,105,1,provider_c
610,9015151,2026-04-05 18:18:00,category_sale,0,,0,,0,,push,,0,37,139,1,provider_a
611,9015151,2026-04-06 18:31:00,promo,0,,0,,0,,push,,1,68,59,0,provider_a
612,9015151,2026-04-09 11:16:00,promo,0,,0,,0,,push,,0,78,171,0,provider_b
613,9015151,2026-04-14 14:20:00,price_drop,0,,0,,0,,push,,0,79,50,0,provider_c
614,9015151,2026-04-16 12:43:00,promo,0,,0,,0,,push,,0,73,112,0,provider_b
615,9015151,2026-04-17 20:48:00,cart_reminder,0,,0,,0,,push,,0,50,60,0,provider_b
616,9015151,2026-04-20 12:29:00,price_drop,0,,0,,0,,push,,0,77,124,0,provider_a
617,9015151,2026-04-24 11:13:00,promo,0,,0,,0,,push,,0,28,106,1,provider_a
618,9015151,2026-04-25 17:26:00,category_sale,0,,0,,0,,push,,0,50,144,0,provider_a
619,9015151,2026-04-30 11:30:00,recommendation,0,,0,,0,,push,,0,65,40,1,provider_a
620,9015151,2026-05-01 09:46:00,price_drop,0,,0,,0,,push,,1,31,66,1,provider_b
621,9041387,2024-07-26 09:46:00,price_drop,1,2024-07-26 11:26:00,0,,0,,push,,0,71,58,0,provider_a
622,9041387,2024-07-28 16:02:00,cart_reminder,1,2024-07-28 18:38:00,0,,0,,push,,0,45,102,0,provider_a
623,9041387,2024-08-08 13:43:00,cart_reminder,0,,0,,0,,push,,0,59,112,1,provider_c
624,9041387,2024-08-15 17:23:00,promo,0,,0,,0,,push,,0,43,131,1,provider_b
625,9041387,2024-08-25 17:53:00,promo,0,,0,,0,,push,,0,64,158,1,provider_b
626,9041387,2024-10-25 17:34:00,category_sale,0,,0,,0,,push,,0,39,173,1,provider_a
627,9041387,2024-12-05 10:44:00,cart_reminder,0,,0,,0,,push,,0,44,48,1,provider_a
628,9041387,2024-12-06 14:02:00,price_drop,1,2024-12-06 16:21:00,0,,0,,push,,0,22,164,0,provider_b
629,9041387,2024-12-09 14:55:00,recommendation,0,,0,,0,,push,,0,56,147,0,provider_c
630,9041387,2024-12-16 15:28:00,recommendation,0,,0,,0,,push,,0,66,72,1,provider_c
631,9041387,2024-12-20 11:30:00,promo,1,2024-12-20 12:39:00,1,2024-12-20 13:30:00,0,,push,,0,77,81,1,provider_b
632,9041387,2025-01-23 12:34:00,recommendation,0,,0,,0,,push,,0,73,124,1,provider_a
633,9041387,2025-02-15 20:53:00,promo,0,,0,,0,,push,,0,45,80,0,provider_a
634,9041387,2025-02-19 12:57:00,promo,1,2025-02-19 14:49:00,0,,0,,push,,0,27,55,0,provider_a
635,9041387,2025-02-22 19:35:00,cart_reminder,1,2025-02-22 21:18:00,0,,0,,push,,0,34,150,1,provider_b
636,9041387,2025-03-08 14:43:00,price_drop,0,,0,,0,,push,,0,32,46,0,provider_b
637,9041387,2025-03-24 14:55:00,promo,0,,0,,0,,push,,0,38,129,0,provider_c
638,9041387,2025-03-31 12:21:00,cart_reminder,0,,0,,0,,push,,0,24,101,0,provider_a
639,9041387,2025-04-15 19:16:00,recommendation,0,,0,,0,,push,,0,27,109,1,provider_a
640,9041387,2025-04-18 15:27:00,promo,0,,0,,0,,push,,0,28,51,0,provider_c
641,9041387,2025-04-21 11:08:00,price_drop,0,,0,,0,,push,,0,52,165,0,provider_a
642,9041387,2025-04-28 12:46:00,promo,0,,0,,0,,push,,0,50,79,0,provider_a
643,9041387,2025-04-29 16:07:00,cart_reminder,1,2025-04-29 17:57:00,0,,0,,push,,0,39,116,0,provider_c
644,9041387,2025-05-04 19:35:00,category_sale,0,,0,,0,,push,,0,40,48,0,provider_a
645,9041387,2025-05-06 11:04:00,promo,0,,0,,0,,push,,0,30,73,0,provider_a
646,9041387,2025-06-16 17:03:00,recommendation,0,,0,,0,,push,,0,52,119,0,provider_a
647,9041387,2025-06-21 13:22:00,cart_reminder,1,2025-06-21 14:21:00,0,,0,,push,,0,43,64,1,provider_a
648,9041387,2025-07-02 20:24:00,price_drop,0,,0,,0,,push,,0,34,109,1,provider_b
649,9041387,2025-07-05 20:24:00,cart_reminder,1,2025-07-05 20:35:00,0,,0,,push,,0,58,104,0,provider_a
650,9041387,2025-07-08 14:41:00,recommendation,1,2025-07-08 17:37:00,0,,0,,push,,0,73,168,0,provider_b
651,9041387,2025-07-22 19:01:00,promo,0,,0,,0,,push,,0,68,163,0,provider_a
652,9041387,2025-07-24 20:54:00,promo,0,,0,,0,,push,,0,33,153,0,provider_b
653,9041387,2025-08-11 15:56:00,recommendation,0,,0,,0,,push,,0,52,123,1,provider_b
654,9041387,2025-08-26 18:41:00,category_sale,1,2025-08-26 20:09:00,0,,0,,push,,0,61,139,1,provider_c
655,9041387,2025-08-27 11:27:00,category_sale,1,2025-08-27 13:48:00,0,,0,,push,,0,57,92,1,provider_c
656,9041387,2025-08-31 09:40:00,promo,0,,0,,0,,push,,0,54,116,0,provider_a
657,9041387,2025-10-04 16:34:00,promo,0,,0,,0,,push,,0,76,162,1,provider_b
658,9041387,2025-10-10 17:24:00,cart_reminder,0,,0,,0,,push,,0,19,83,0,provider_a
659,9041387,2025-11-06 13:17:00,price_drop,0,,0,,0,,push,,0,58,82,1,provider_c
660,9041387,2025-11-19 18:49:00,promo,0,,0,,0,,push,,0,28,51,0,provider_a
661,9041387,2025-12-27 13:37:00,promo,0,,0,,0,,push,,0,26,63,0,provider_b
662,9041387,2026-01-03 11:29:00,promo,0,,0,,0,,push,,0,27,116,0,provider_a
663,9041387,2026-02-20 19:27:00,promo,1,2026-02-20 22:24:00,0,,0,,push,,0,24,137,0,provider_a
664,9041387,2026-03-16 10:51:00,price_drop,1,2026-03-16 13:20:00,1,2026-03-16 13:50:00,0,,push,,0,70,89,1,provider_c
665,9041387,2026-03-23 14:06:00,recommendation,1,2026-03-23 16:00:00,0,,0,,push,,0,67,91,0,provider_a
666,9041387,2026-03-31 10:34:00,promo,1,2026-03-31 12:58:00,0,,0,,push,,1,78,134,0,provider_a
667,9041387,2026-04-01 16:28:00,price_drop,0,,0,,0,,push,,0,46,42,0,provider_b
668,9041387,2026-04-19 19:16:00,price_drop,1,2026-04-19 22:05:00,0,,0,,push,,0,28,74,0,provider_c
669,9035689,2024-07-10 18:35:00,cart_reminder,1,2024-07-10 19:55:00,0,,0,,push,,0,49,179,0,provider_a
670,9035689,2024-07-28 09:58:00,price_drop,1,2024-07-28 10:27:00,0,,0,,push,,0,23,94,1,provider_a
671,9035689,2024-08-30 09:15:00,promo,0,,0,,0,,push,,0,42,53,0,provider_a
672,9035689,2024-09-10 10:17:00,category_sale,0,,0,,0,,push,,0,71,47,1,provider_a
673,9035689,2024-09-26 20:27:00,recommendation,0,,0,,0,,push,,0,71,119,1,provider_a
674,9035689,2024-09-30 13:48:00,cart_reminder,1,2024-09-30 15:21:00,1,2024-09-30 15:31:00,0,,push,,0,77,137,1,provider_b
675,9035689,2024-10-01 10:18:00,price_drop,0,,0,,0,,push,,0,61,166,0,provider_b
676,9035689,2024-10-14 18:05:00,cart_reminder,1,2024-10-14 18:26:00,1,2024-10-14 19:21:00,0,,push,,0,69,139,1,provider_c
677,9035689,2024-10-23 16:24:00,promo,1,2024-10-23 17:05:00,1,2024-10-23 17:19:00,0,,push,,0,39,112,1,provider_c
678,9035689,2024-10-25 12:03:00,promo,0,,0,,0,,push,,0,35,81,0,provider_a
679,9035689,2024-10-28 14:26:00,promo,0,,0,,0,,push,,0,34,59,1,provider_b
680,9035689,2024-11-13 20:10:00,cart_reminder,0,,0,,0,,push,,0,65,157,0,provider_b
681,9035689,2024-11-18 10:18:00,category_sale,1,2024-11-18 11:39:00,0,,0,,push,,0,46,106,1,provider_b
682,9035689,2024-11-28 14:34:00,recommendation,0,,0,,0,,push,,0,75,140,1,provider_a
683,9035689,2024-12-20 14:58:00,cart_reminder,1,2024-12-20 16:06:00,0,,0,,push,,0,66,164,1,provider_b
684,9035689,2024-12-24 20:29:00,recommendation,0,,0,,0,,push,,0,78,43,1,provider_a
685,9035689,2025-01-06 15:25:00,recommendation,0,,0,,0,,push,,0,78,66,0,provider_b
686,9035689,2025-01-13 10:02:00,price_drop,0,,0,,0,,push,,0,78,148,1,provider_a
687,9035689,2025-01-16 18:24:00,price_drop,0,,0,,0,,push,,0,53,68,0,provider_b
688,9035689,2025-01-17 12:36:00,recommendation,0,,0,,0,,push,,0,24,177,0,provider_a
689,9035689,2025-01-30 11:28:00,price_drop,1,2025-01-30 11:34:00,0,,0,,push,,0,58,121,0,provider_a
690,9035689,2025-02-02 11:21:00,recommendation,0,,0,,0,,push,,0,51,136,1,provider_a
691,9035689,2025-02-25 16:24:00,category_sale,0,,0,,0,,push,,0,55,105,0,provider_b
692,9035689,2025-03-02 14:35:00,promo,1,2025-03-02 15:27:00,0,,0,,push,,0,20,102,1,provider_c
693,9035689,2025-03-03 18:30:00,promo,0,,0,,0,,push,,0,79,114,0,provider_a
694,9035689,2025-03-09 20:27:00,price_drop,1,2025-03-09 20:55:00,0,,0,,push,,0,28,139,0,provider_b
695,9035689,2025-03-24 12:33:00,category_sale,1,2025-03-24 12:56:00,0,,0,,push,,0,21,168,1,provider_c
696,9035689,2025-04-10 16:04:00,category_sale,0,,0,,0,,push,,1,24,124,0,provider_a
697,9035689,2025-04-28 12:04:00,promo,0,,0,,0,,push,,0,34,101,0,provider_c
698,9035689,2025-05-02 20:36:00,promo,0,,0,,0,,push,,0,37,126,1,provider_a
699,9035689,2025-05-25 18:47:00,recommendation,0,,0,,0,,push,,1,22,150,1,provider_c
700,9035689,2025-05-30 16:11:00,price_drop,0,,0,,0,,push,,0,27,83,0,provider_b
701,9035689,2025-06-09 14:59:00,price_drop,1,2025-06-09 15:31:00,1,2025-06-09 15:53:00,0,,push,,0,47,123,1,provider_a
702,9035689,2025-08-05 12:45:00,promo,0,,0,,0,,push,,0,70,136,0,provider_b
703,9035689,2025-08-31 16:16:00,cart_reminder,0,,0,,0,,push,,0,43,89,0,provider_a
704,9035689,2025-10-03 20:46:00,promo,1,2025-10-03 21:47:00,0,,0,,push,,0,51,109,0,provider_a
705,9035689,2025-10-18 14:15:00,cart_reminder,0,,0,,0,,push,,0,26,168,0,provider_a
706,9035689,2025-11-14 17:58:00,price_drop,1,2025-11-14 19:45:00,0,,0,,push,,0,46,54,0,provider_a
707,9035689,2025-11-19 17:09:00,promo,0,,0,,0,,push,,0,78,97,1,provider_a
708,9035689,2025-11-20 20:18:00,cart_reminder,0,,0,,0,,push,,0,49,169,1,provider_a
709,9035689,2025-11-22 11:50:00,category_sale,0,,0,,0,,push,,0,78,141,1,provider_a
710,9035689,2025-12-04 14:26:00,promo,0,,0,,0,,push,,0,79,105,1,provider_a
711,9035689,2025-12-12 15:34:00,recommendation,0,,0,,0,,push,,0,75,41,1,provider_a
712,9035689,2026-01-09 12:45:00,promo,0,,0,,0,,push,,0,48,105,0,provider_a
713,9035689,2026-01-10 18:03:00,promo,0,,0,,0,,push,,0,37,167,1,provider_b
714,9035689,2026-02-04 13:19:00,recommendation,0,,0,,0,,push,,0,50,169,1,provider_b
715,9035689,2026-02-23 18:45:00,cart_reminder,0,,0,,0,,push,,0,34,136,1,provider_b
716,9035689,2026-03-12 20:50:00,promo,1,2026-03-12 20:51:00,0,,0,,push,,0,41,112,0,provider_b
717,9035689,2026-03-18 13:22:00,recommendation,0,,0,,0,,push,,0,70,123,0,provider_a
718,9035689,2026-03-19 13:59:00,promo,0,,0,,0,,push,,0,56,78,1,provider_b
719,9035689,2026-03-25 18:30:00,cart_reminder,0,,0,,0,,push,,0,40,170,0,provider_b
720,9035689,2026-04-02 13:33:00,cart_reminder,1,2026-04-02 14:23:00,1,2026-04-02 15:04:00,0,,push,,0,54,117,0,provider_a
721,9035689,2026-04-04 11:24:00,recommendation,1,2026-04-04 13:56:00,0,,0,,push,,0,39,49,1,provider_a
722,9035689,2026-04-13 20:41:00,price_drop,1,2026-04-13 21:31:00,1,2026-04-13 21:50:00,0,,push,,0,21,116,1,provider_c
723,9035689,2026-04-15 12:41:00,promo,0,,0,,0,,push,,0,52,90,0,provider_a
724,9031704,2024-07-29 15:15:00,cart_reminder,1,2024-07-29 18:11:00,0,,0,,push,,0,79,139,1,provider_a
725,9031704,2024-08-13 20:32:00,cart_reminder,0,,0,,0,,push,,0,64,104,0,provider_a
726,9031704,2024-08-25 13:11:00,recommendation,1,2024-08-25 15:12:00,0,,0,,push,,0,22,46,1,provider_a
727,9031704,2024-09-27 20:40:00,price_drop,0,,0,,0,,push,,0,41,76,1,provider_a
728,9031704,2024-10-05 10:00:00,recommendation,1,2024-10-05 12:04:00,0,,0,,push,,0,70,44,0,provider_b
729,9031704,2024-10-13 09:25:00,recommendation,1,2024-10-13 11:24:00,1,2024-10-13 11:42:00,0,,push,,0,53,100,1,provider_b
730,9031704,2024-10-24 13:20:00,promo,1,2024-10-24 15:43:00,0,,0,,push,,0,55,87,1,provider_a
731,9031704,2024-10-28 14:58:00,category_sale,0,,0,,0,,push,,0,67,113,1,provider_c
732,9031704,2024-11-22 11:49:00,category_sale,1,2024-11-22 12:43:00,0,,0,,push,,0,42,64,0,provider_a
733,9031704,2025-01-15 17:46:00,recommendation,0,,0,,0,,push,,0,61,93,1,provider_a
734,9031704,2025-01-26 14:35:00,recommendation,0,,0,,0,,push,,0,32,119,0,provider_a
735,9031704,2025-02-13 11:20:00,price_drop,0,,0,,0,,push,,0,79,112,1,provider_a
736,9031704,2025-02-14 16:18:00,promo,0,,0,,0,,push,,0,74,61,0,provider_b
737,9031704,2025-03-06 17:07:00,recommendation,0,,0,,0,,push,,0,26,177,0,provider_a
738,9031704,2025-03-20 20:26:00,recommendation,0,,0,,0,,push,,0,57,142,1,provider_a
739,9031704,2025-04-01 15:28:00,promo,0,,0,,0,,push,,0,75,166,1,provider_b
740,9031704,2025-04-02 10:54:00,cart_reminder,0,,0,,0,,push,,0,57,163,0,provider_a
741,9031704,2025-04-19 11:00:00,promo,1,2025-04-19 13:01:00,0,,0,,push,,0,30,160,0,provider_a
742,9031704,2025-05-13 09:32:00,recommendation,0,,0,,0,,push,,0,31,149,1,provider_b
743,9031704,2025-06-04 18:52:00,promo,0,,0,,0,,push,,0,42,137,1,provider_c
744,9031704,2025-07-25 15:50:00,category_sale,0,,0,,0,,push,,0,74,138,0,provider_a
745,9031704,2025-07-28 15:52:00,category_sale,0,,0,,0,,push,,0,44,140,0,provider_a
746,9031704,2025-08-12 19:21:00,price_drop,0,,0,,0,,push,,0,49,88,1,provider_a
747,9031704,2025-10-03 09:56:00,cart_reminder,0,,0,,0,,push,,0,19,130,0,provider_a
748,9031704,2025-10-09 13:41:00,category_sale,0,,0,,0,,push,,0,67,104,0,provider_b
749,9031704,2025-10-27 14:04:00,price_drop,0,,0,,0,,push,,0,73,64,0,provider_a
750,9031704,2025-11-02 14:23:00,promo,0,,0,,0,,push,,0,67,103,0,provider_b
751,9031704,2025-11-24 20:22:00,promo,1,2025-11-24 21:13:00,0,,0,,push,,0,22,76,0,provider_a
752,9031704,2025-12-01 18:40:00,category_sale,1,2025-12-01 18:56:00,0,,0,,push,,0,55,139,1,provider_b
753,9031704,2025-12-21 20:55:00,promo,0,,0,,0,,push,,0,56,142,1,provider_a
754,9031704,2025-12-27 13:02:00,price_drop,0,,0,,0,,push,,0,72,127,0,provider_b
755,9031704,2026-02-01 13:53:00,recommendation,0,,0,,0,,push,,0,69,94,1,provider_a
756,9031704,2026-02-02 13:16:00,promo,0,,0,,0,,push,,0,59,134,0,provider_a
757,9031704,2026-02-08 11:58:00,promo,1,2026-02-08 14:19:00,0,,0,,push,,0,79,64,0,provider_a
758,9031704,2026-02-13 11:58:00,price_drop,0,,0,,0,,push,,0,29,175,1,provider_c
759,9031704,2026-02-19 10:06:00,recommendation,0,,0,,0,,push,,0,28,129,0,provider_a
760,9031704,2026-02-24 10:31:00,price_drop,0,,0,,0,,push,,0,77,139,0,provider_b
761,9031704,2026-03-16 18:08:00,cart_reminder,0,,0,,0,,push,,0,18,67,0,provider_a
762,9031704,2026-03-25 11:42:00,recommendation,0,,0,,0,,push,,0,29,155,0,provider_a
763,9031704,2026-04-05 09:16:00,promo,0,,0,,0,,push,,0,43,124,0,provider_a
764,9031704,2026-04-06 17:48:00,promo,0,,0,,0,,push,,0,62,172,1,provider_a
765,9031704,2026-04-14 11:56:00,cart_reminder,0,,0,,0,,push,,0,27,108,1,provider_c
766,9031704,2026-04-18 10:37:00,price_drop,0,,0,,0,,push,,0,36,74,1,provider_b
767,9028487,2024-12-06 16:10:00,category_sale,0,,0,,0,,push,,0,33,164,0,provider_a
768,9028487,2024-12-12 15:13:00,category_sale,0,,0,,0,,push,,0,61,44,1,provider_c
769,9028487,2024-12-18 20:41:00,cart_reminder,0,,0,,0,,push,,0,40,178,0,provider_a
770,9028487,2024-12-20 17:40:00,recommendation,0,,0,,0,,push,,0,20,107,0,provider_a
771,9028487,2024-12-26 09:47:00,price_drop,0,,0,,0,,push,,0,31,158,1,provider_a
772,9028487,2025-01-02 14:48:00,promo,1,2025-01-02 16:17:00,0,,0,,push,,0,44,56,1,provider_b
773,9028487,2025-01-05 19:21:00,category_sale,0,,0,,0,,push,,0,70,124,0,provider_b
774,9028487,2025-01-07 13:21:00,recommendation,0,,0,,0,,push,,0,38,74,0,provider_a
775,9028487,2025-01-08 14:50:00,category_sale,0,,0,,0,,push,,0,36,45,1,provider_a
776,9028487,2025-01-14 13:20:00,category_sale,0,,0,,0,,push,,0,18,120,1,provider_a
777,9028487,2025-01-27 17:41:00,cart_reminder,0,,0,,0,,push,,0,46,88,1,provider_b
778,9028487,2025-02-02 15:12:00,promo,1,2025-02-02 17:57:00,1,2025-02-02 17:58:00,0,,push,,0,69,46,0,provider_a
779,9028487,2025-02-27 17:54:00,recommendation,1,2025-02-27 20:12:00,0,,0,,push,,0,62,93,0,provider_b
780,9028487,2025-03-03 12:12:00,recommendation,0,,0,,0,,push,,0,40,82,0,provider_a
781,9028487,2025-03-06 20:45:00,cart_reminder,0,,0,,0,,push,,0,60,66,0,provider_a
782,9028487,2025-03-07 11:11:00,price_drop,1,2025-03-07 12:33:00,1,2025-03-07 13:18:00,0,,push,,0,22,173,0,provider_b
783,9028487,2025-03-11 13:01:00,promo,0,,0,,0,,push,,0,70,85,0,provider_c
784,9028487,2025-03-14 11:38:00,price_drop,0,,0,,0,,push,,0,69,153,1,provider_b
785,9028487,2025-03-24 13:35:00,price_drop,0,,0,,0,,push,,0,23,124,1,provider_a
786,9028487,2025-03-27 20:14:00,price_drop,1,2025-03-27 23:11:00,1,2025-03-27 23:27:00,0,,push,,0,79,113,0,provider_a
787,9028487,2025-03-28 18:16:00,recommendation,0,,0,,0,,push,,0,73,50,1,provider_a
788,9028487,2025-04-01 13:00:00,category_sale,0,,0,,0,,push,,0,55,108,0,provider_b
789,9028487,2025-04-02 18:46:00,recommendation,0,,0,,0,,push,,0,73,58,1,provider_b
