S;event_time;event_type;user_id;sku_id;seller_id;category_main;utm_source;utm_campaign;order_id;order_gmv;dt;session_id;event_source_system
466;01.05.2026 11:33;purchase;9085383;5049015;101169;Одежда;organic;;ord_466;2378.16;01.05.2026;sess_9085383_0;app
467;01.05.2026 12:55;purchase;9097008;5049015;101169;Одежда;organic;;ord_467;2378.16;01.05.2026;sess_9097008_0;web
468;07.03.2026 10:59;product_impression;9077051;5010106;100243;Аксессуары;;;;0.0;07.03.2026;sess_9077051_0;app
469;07.03.2026 20:33;product_impression;9069889;5010106;100243;Аксессуары;;;;0.0;07.03.2026;sess_9069889_0;mweb
470;07.03.2026 19:03;product_impression;9008130;5010106;100243;Аксессуары;;;;0.0;07.03.2026;sess_9008130_0;app
471;07.03.2026 15:54;product_impression;9109324;5010106;100243;Аксессуары;;;;0.0;07.03.2026;sess_9109324_0;web
472;07.03.2026 15:31;product_impression;9087029;5010106;100243;Аксессуары;;;;0.0;07.03.2026;sess_9087029_0;web
473;07.03.2026 17:10;product_impression;9058108;5010106;100243;Аксессуары;;;;0.0;07.03.2026;sess_9058108_0;app
474;07.03.2026 11:49;product_click;9077051;5010106;100243;Аксессуары;;;;0.0;07.03.2026;sess_9077051_0;app
475;07.03.2026 13:09;product_page_view;9077051;5010106;100243;Аксессуары;;;;0.0;07.03.2026;sess_9077051_0;app
476;07.03.2026 13:19;product_page_view;9069889;5010106;100243;Аксессуары;;;;0.0;07.03.2026;sess_9069889_0;app
477;07.03.2026 17:35;add_to_cart;9077051;5010106;100243;Аксессуары;;;;0.0;07.03.2026;sess_9077051_0;app
478;07.03.2026 20:17;add_to_cart;9069889;5010106;100243;Аксессуары;;;;0.0;07.03.2026;sess_9069889_0;web
479;28.11.2024 17:29;product_impression;9094621;5033036;100792;Красота;;;;0.0;28.11.2024;sess_9094621_0;app
480;28.11.2024 09:04;product_impression;9018939;5033036;100792;Красота;;;;0.0;28.11.2024;sess_9018939_0;app
481;28.11.2024 20:29;product_impression;9082360;5033036;100792;Красота;;;;0.0;28.11.2024;sess_9082360_0;app
482;28.11.2024 09:01;product_impression;9056047;5033036;100792;Красота;;;;0.0;28.11.2024;sess_9056047_0;app
483;28.11.2024 19:48;product_impression;9017493;5033036;100792;Красота;;;;0.0;28.11.2024;sess_9017493_0;app
484;28.11.2024 21:37;product_impression;9068037;5033036;100792;Красота;;;;0.0;28.11.2024;sess_9068037_0;mweb
485;28.11.2024 12:22;product_impression;9040920;5033036;100792;Красота;;;;0.0;28.11.2024;sess_9040920_0;app
486;28.11.2024 11:26;product_click;9094621;5033036;100792;Красота;;;;0.0;28.11.2024;sess_9094621_0;app
487;28.11.2024 10:00;product_click;9018939;5033036;100792;Красота;;;;0.0;28.11.2024;sess_9018939_0;app
488;28.11.2024 17:54;product_click;9082360;5033036;100792;Красота;;;;0.0;28.11.2024;sess_9082360_0;app
489;28.11.2024 21:42;product_click;9056047;5033036;100792;Красота;;;;0.0;28.11.2024;sess_9056047_0;mweb
490;28.11.2024 14:35;product_click;9017493;5033036;100792;Красота;;;;0.0;28.11.2024;sess_9017493_0;web
491;28.11.2024 09:49;product_click;9068037;5033036;100792;Красота;;;;0.0;28.11.2024;sess_9068037_0;app
492;28.11.2024 10:28;product_page_view;9094621;5033036;100792;Красота;;;;0.0;28.11.2024;sess_9094621_0;app
493;28.11.2024 12:26;product_page_view;9018939;5033036;100792;Красота;;;;0.0;28.11.2024;sess_9018939_0;app
494;28.11.2024 17:06;product_page_view;9082360;5033036;100792;Красота;;;;0.0;28.11.2024;sess_9082360_0;app
495;28.11.2024 15:46;product_page_view;9056047;5033036;100792;Красота;;;;0.0;28.11.2024;sess_9056047_0;app
496;28.11.2024 20:06;product_page_view;9017493;5033036;100792;Красота;;;;0.0;28.11.2024;sess_9017493_0;app
497;28.11.2024 10:00;product_page_view;9068037;5033036;100792;Красота;;;;0.0;28.11.2024;sess_9068037_0;app
498;18.09.2025 19:29;product_impression;9097593;5031957;100762;Спорт;;;;0.0;18.09.2025;sess_9097593_0;mweb
499;18.09.2025 11:28;product_impression;9037526;5031957;100762;Спорт;;;;0.0;18.09.2025;sess_9037526_0;app
500;18.09.2025 10:04;product_impression;9032089;5031957;100762;Спорт;;;;0.0;18.09.2025;sess_9032089_0;web
501;18.09.2025 19:51;product_click;9097593;5031957;100762;Спорт;;;;0.0;18.09.2025;sess_9097593_0;app
502;18.09.2025 16:54;product_click;9037526;5031957;100762;Спорт;;;;0.0;18.09.2025;sess_9037526_0;web
503;18.09.2025 15:49;product_click;9032089;5031957;100762;Спорт;;;;0.0;18.09.2025;sess_9032089_0;app
504;18.09.2025 10:45;product_page_view;9097593;5031957;100762;Спорт;;;;0.0;18.09.2025;sess_9097593_0;app
505;18.09.2025 17:14;product_page_view;9037526;5031957;100762;Спорт;;;;0.0;18.09.2025;sess_9037526_0;app
506;18.09.2025 18:04;product_page_view;9032089;5031957;100762;Спорт;;;;0.0;18.09.2025;sess_9032089_0;mweb
507;18.09.2025 10:23;product_page_view;9040211;5031957;100762;Спорт;;;;0.0;18.09.2025;sess_9040211_0;app
508;18.09.2025 18:30;product_page_view;9070355;5031957;100762;Спорт;;;;0.0;18.09.2025;sess_9070355_0;app
509;18.09.2025 15:08;add_to_cart;9097593;5031957;100762;Спорт;;;;0.0;18.09.2025;sess_9097593_0;app
510;18.09.2025 14:10;add_to_cart;9037526;5031957;100762;Спорт;;;;0.0;18.09.2025;sess_9037526_0;app
511;18.09.2025 19:18;add_to_cart;9032089;5031957;100762;Спорт;;;;0.0;18.09.2025;sess_9032089_0;mweb
512;18.09.2025 21:43;add_to_cart;9040211;5031957;100762;Спорт;;;;0.0;18.09.2025;sess_9040211_0;app
513;18.09.2025 11:51;purchase;9097593;5031957;100762;Спорт;organic;;ord_513;586.2;18.09.2025;sess_9097593_0;app
514;18.09.2025 14:27;purchase;9037526;5031957;100762;Спорт;organic;;ord_514;586.2;18.09.2025;sess_9037526_0;app
515;18.09.2025 12:08;purchase;9032089;5031957;100762;Спорт;organic;;ord_515;586.2;18.09.2025;sess_9032089_0;app
516;26.09.2025 09:36;product_impression;9106026;5117576;102772;Дом;;;;0.0;26.09.2025;sess_9106026_0;app
517;26.09.2025 15:59;product_impression;9034579;5117576;102772;Дом;;;;0.0;26.09.2025;sess_9034579_0;app
518;26.09.2025 08:11;product_impression;9117611;5117576;102772;Дом;;;;0.0;26.09.2025;sess_9117611_0;app
519;26.09.2025 09:30;product_impression;9081343;5117576;102772;Дом;;;;0.0;26.09.2025;sess_9081343_0;app
520;26.09.2025 17:10;product_impression;9004186;5117576;102772;Дом;;;;0.0;26.09.2025;sess_9004186_0;app
521;26.09.2025 11:29;product_impression;9080978;5117576;102772;Дом;;;;0.0;26.09.2025;sess_9080978_0;web
522;26.09.2025 16:28;product_impression;9052546;5117576;102772;Дом;;;;0.0;26.09.2025;sess_9052546_0;mweb
523;26.09.2025 08:27;product_page_view;9106026;5117576;102772;Дом;;;;0.0;26.09.2025;sess_9106026_0;app
524;26.09.2025 12:52;product_page_view;9034579;5117576;102772;Дом;;;;0.0;26.09.2025;sess_9034579_0;mweb
525;26.09.2025 15:38;product_page_view;9117611;5117576;102772;Дом;;;;0.0;26.09.2025;sess_9117611_0;app
526;26.09.2025 21:24;add_to_cart;9106026;5117576;102772;Дом;;;;0.0;26.09.2025;sess_9106026_0;app
527;31.12.2024 13:22;product_impression;9057871;5054961;101302;Дом;;;;0.0;31.12.2024;sess_9057871_0;app
528;21.04.2026 14:03;product_impression;9057709;5076812;101811;Одежда;;;;0.0;21.04.2026;sess_9057709_0;app
529;21.04.2026 17:49;product_impression;9118508;5076812;101811;Одежда;;;;0.0;21.04.2026;sess_9118508_0;app
530;21.04.2026 13:10;product_impression;9069482;5076812;101811;Одежда;;;;0.0;21.04.2026;sess_9069482_0;app
531;21.04.2026 21:21;product_impression;9100299;5076812;101811;Одежда;;;;0.0;21.04.2026;sess_9100299_0;app
532;21.04.2026 08:49;product_impression;9108682;5076812;101811;Одежда;;;;0.0;21.04.2026;sess_9108682_0;app
533;21.04.2026 16:29;product_impression;9048776;5076812;101811;Одежда;;;;0.0;21.04.2026;sess_9048776_0;app
534;21.04.2026 08:53;product_page_view;9057709;5076812;101811;Одежда;;;;0.0;21.04.2026;sess_9057709_0;app
535;21.04.2026 13:09;product_page_view;9118508;5076812;101811;Одежда;;;;0.0;21.04.2026;sess_9118508_0;app
536;14.12.2025 17:01;product_impression;9035168;5121201;102858;Дом;;;;0.0;14.12.2025;sess_9035168_0;app
537;11.05.2025 11:32;product_impression;9054179;5091908;102153;Обувь;;;;0.0;11.05.2025;sess_9054179_0;app
538;11.05.2025 16:15;product_impression;9110895;5091908;102153;Обувь;;;;0.0;11.05.2025;sess_9110895_0;app
539;11.05.2025 09:32;product_impression;9059183;5091908;102153;Обувь;;;;0.0;11.05.2025;sess_9059183_0;app
540;11.05.2025 13:15;product_impression;9108306;5091908;102153;Обувь;;;;0.0;11.05.2025;sess_9108306_0;app
541;11.05.2025 11:35;product_impression;9108988;5091908;102153;Обувь;;;;0.0;11.05.2025;sess_9108988_0;web
542;11.05.2025 12:30;product_impression;9019617;5091908;102153;Обувь;;;;0.0;11.05.2025;sess_9019617_0;mweb
543;11.05.2025 10:50;product_impression;9101463;5091908;102153;Обувь;;;;0.0;11.05.2025;sess_9101463_0;web
544;11.05.2025 13:42;product_impression;9014565;5091908;102153;Обувь;;;;0.0;11.05.2025;sess_9014565_0;app
545;11.05.2025 09:18;product_click;9054179;5091908;102153;Обувь;;;;0.0;11.05.2025;sess_9054179_0;web
546;11.05.2025 08:39;product_click;9110895;5091908;102153;Обувь;;;;0.0;11.05.2025;sess_9110895_0;app
547;11.05.2025 09:06;product_click;9059183;5091908;102153;Обувь;;;;0.0;11.05.2025;sess_9059183_0;app
548;11.05.2025 08:55;product_page_view;9054179;5091908;102153;Обувь;;;;0.0;11.05.2025;sess_9054179_0;app
549;11.05.2025 14:34;product_page_view;9110895;5091908;102153;Обувь;;;;0.0;11.05.2025;sess_9110895_0;app
550;11.05.2025 13:54;product_page_view;9059183;5091908;102153;Обувь;;;;0.0;11.05.2025;sess_9059183_0;app
551;11.05.2025 16:54;add_to_cart;9054179;5091908;102153;Обувь;;;;0.0;11.05.2025;sess_9054179_0;app
552;11.05.2025 21:44;add_to_cart;9110895;5091908;102153;Обувь;;;;0.0;11.05.2025;sess_9110895_0;app
553;07.03.2026 20:06;product_impression;9002841;5110588;102623;Одежда;;;;0.0;07.03.2026;sess_9002841_0;app
554;07.03.2026 10:51;product_impression;9065483;5110588;102623;Одежда;;;;0.0;07.03.2026;sess_9065483_0;mweb
555;07.03.2026 19:03;product_impression;9103967;5110588;102623;Одежда;;;;0.0;07.03.2026;sess_9103967_0;app
556;07.03.2026 19:36;product_impression;9077861;5110588;102623;Одежда;;;;0.0;07.03.2026;sess_9077861_0;app
557;07.03.2026 13:41;product_impression;9010161;5110588;102623;Одежда;;;;0.0;07.03.2026;sess_9010161_0;web
558;07.03.2026 10:30;product_click;9002841;5110588;102623;Одежда;;;;0.0;07.03.2026;sess_9002841_0;mweb
559;07.03.2026 08:21;product_click;9065483;5110588;102623;Одежда;;;;0.0;07.03.2026;sess_9065483_0;mweb
560;07.03.2026 12:30;product_page_view;9002841;5110588;102623;Одежда;;;;0.0;07.03.2026;sess_9002841_0;app
561;07.03.2026 17:51;product_page_view;9065483;5110588;102623;Одежда;;;;0.0;07.03.2026;sess_9065483_0;app
562;11.05.2025 10:53;product_impression;9076382;5127358;102981;Детские товары;;;;0.0;11.05.2025;sess_9076382_0;mweb
563;11.05.2025 20:17;product_impression;9078057;5127358;102981;Детские товары;;;;0.0;11.05.2025;sess_9078057_0;mweb
564;11.05.2025 08:14;product_impression;9044913;5127358;102981;Детские товары;;;;0.0;11.05.2025;sess_9044913_0;app
565;11.05.2025 14:02;product_click;9076382;5127358;102981;Детские товары;;;;0.0;11.05.2025;sess_9076382_0;app
566;11.05.2025 10:44;product_click;9078057;5127358;102981;Детские товары;;;;0.0;11.05.2025;sess_9078057_0;app
567;11.05.2025 10:03;product_click;9044913;5127358;102981;Детские товары;;;;0.0;11.05.2025;sess_9044913_0;app
568;11.05.2025 11:33;product_page_view;9076382;5127358;102981;Детские товары;;;;0.0;11.05.2025;sess_9076382_0;app
569;11.05.2025 11:57;product_page_view;9078057;5127358;102981;Детские товары;;;;0.0;11.05.2025;sess_9078057_0;app
570;11.05.2025 16:48;product_page_view;9044913;5127358;102981;Детские товары;;;;0.0;11.05.2025;sess_9044913_0;app
571;11.05.2025 15:35;product_page_view;9113719;5127358;102981;Детские товары;;;;0.0;11.05.2025;sess_9113719_0;mweb
572;11.05.2025 15:44;add_to_cart;9076382;5127358;102981;Детские товары;;;;0.0;11.05.2025;sess_9076382_0;app
573;11.05.2025 12:19;add_to_cart;9078057;5127358;102981;Детские товары;;;;0.0;11.05.2025;sess_9078057_0;web
574;11.05.2025 22:21;add_to_cart;9044913;5127358;102981;Детские товары;;;;0.0;11.05.2025;sess_9044913_0;app
575;11.05.2025 22:11;add_to_cart;9113719;5127358;102981;Детские товары;;;;0.0;11.05.2025;sess_9113719_0;app
576;11.05.2025 14:48;purchase;9076382;5127358;102981;Детские товары;organic;;ord_576;3808.84;11.05.2025;sess_9076382_0;web
577;11.05.2025 10:16;purchase;9078057;5127358;102981;Детские товары;organic;;ord_577;3808.84;11.05.2025;sess_9078057_0;mweb
578;29.08.2025 19:08;product_impression;9068238;5076629;101807;Спорт;;;;0.0;29.08.2025;sess_9068238_0;web
579;29.08.2025 12:06;product_impression;9030663;5076629;101807;Спорт;;;;0.0;29.08.2025;sess_9030663_0;mweb
580;29.08.2025 12:08;product_impression;9111238;5076629;101807;Спорт;;;;0.0;29.08.2025;sess_9111238_0;app
581;29.08.2025 08:38;product_impression;9000773;5076629;101807;Спорт;;;;0.0;29.08.2025;sess_9000773_0;mweb
582;29.08.2025 08:30;product_impression;9019026;5076629;101807;Спорт;;;;0.0;29.08.2025;sess_9019026_0;app
583;29.08.2025 19:02;product_impression;9061898;5076629;101807;Спорт;;;;0.0;29.08.2025;sess_9061898_0;mweb
584;29.08.2025 12:17;product_impression;9064119;5076629;101807;Спорт;;;;0.0;29.08.2025;sess_9064119_0;app
585;29.08.2025 08:57;product_click;9068238;5076629;101807;Спорт;;;;0.0;29.08.2025;sess_9068238_0;app
586;29.08.2025 08:56;product_click;9030663;5076629;101807;Спорт;;;;0.0;29.08.2025;sess_9030663_0;app
587;29.08.2025 19:59;product_click;9111238;5076629;101807;Спорт;;;;0.0;29.08.2025;sess_9111238_0;app
588;29.08.2025 11:54;product_page_view;9068238;5076629;101807;Спорт;;;;0.0;29.08.2025;sess_9068238_0;mweb
589;29.08.2025 19:47;product_page_view;9030663;5076629;101807;Спорт;;;;0.0;29.08.2025;sess_9030663_0;app
590;29.08.2025 21:57;product_page_view;9111238;5076629;101807;Спорт;;;;0.0;29.08.2025;sess_9111238_0;app
591;29.08.2025 15:52;add_to_cart;9068238;5076629;101807;Спорт;;;;0.0;29.08.2025;sess_9068238_0;app
592;21.05.2025 19:44;product_impression;9009918;5126816;102970;Красота;;;;0.0;21.05.2025;sess_9009918_0;app
593;21.05.2025 09:15;product_impression;9084141;5126816;102970;Красота;;;;0.0;21.05.2025;sess_9084141_0;app
594;21.05.2025 08:34;product_impression;9058972;5126816;102970;Красота;;;;0.0;21.05.2025;sess_9058972_0;app
595;21.05.2025 16:33;product_impression;9009595;5126816;102970;Красота;;;;0.0;21.05.2025;sess_9009595_0;app
596;21.05.2025 20:49;product_impression;9016228;5126816;102970;Красота;;;;0.0;21.05.2025;sess_9016228_0;web
597;02.12.2024 08:44;product_impression;9037727;5115324;102722;Аксессуары;;;;0.0;02.12.2024;sess_9037727_0;app
598;07.03.2026 10:03;product_impression;9009109;5021705;100519;Дом;;;;0.0;07.03.2026;sess_9009109_0;app
599;07.03.2026 17:12;product_impression;9069366;5021705;100519;Дом;;;;0.0;07.03.2026;sess_9069366_0;app
600;07.03.2026 12:26;product_impression;9012942;5021705;100519;Дом;;;;0.0;07.03.2026;sess_9012942_0;app
601;07.03.2026 13:02;product_impression;9072847;5021705;100519;Дом;;;;0.0;07.03.2026;sess_9072847_0;web
602;07.03.2026 19:55;product_click;9009109;5021705;100519;Дом;;;;0.0;07.03.2026;sess_9009109_0;web
603;07.03.2026 18:22;product_click;9069366;5021705;100519;Дом;;;;0.0;07.03.2026;sess_9069366_0;web
604;07.03.2026 15:37;product_page_view;9009109;5021705;100519;Дом;;;;0.0;07.03.2026;sess_9009109_0;app
605;07.03.2026 18:19;product_page_view;9069366;5021705;100519;Дом;;;;0.0;07.03.2026;sess_9069366_0;app
606;07.03.2026 16:02;add_to_cart;9009109;5021705;100519;Дом;;;;0.0;07.03.2026;sess_9009109_0;app
607;04.05.2025 19:41;product_impression;9011342;5126629;102965;Товары для животных;;;;0.0;04.05.2025;sess_9011342_0;app
608;04.05.2025 12:27;product_impression;9007967;5126629;102965;Товары для животных;;;;0.0;04.05.2025;sess_9007967_0;app
609;04.05.2025 15:18;product_impression;9023400;5126629;102965;Товары для животных;;;;0.0;04.05.2025;sess_9023400_0;app
610;04.05.2025 10:55;product_impression;9100237;5126629;102965;Товары для животных;;;;0.0;04.05.2025;sess_9100237_0;app
611;04.05.2025 16:27;product_impression;9095223;5126629;102965;Товары для животных;;;;0.0;04.05.2025;sess_9095223_0;app
612;04.05.2025 13:36;product_impression;9060411;5126629;102965;Товары для животных;;;;0.0;04.05.2025;sess_9060411_0;mweb
613;04.05.2025 10:46;product_impression;9040206;5126629;102965;Товары для животных;;;;0.0;04.05.2025;sess_9040206_0;app
614;04.05.2025 08:04;product_impression;9063755;5126629;102965;Товары для животных;;;;0.0;04.05.2025;sess_9063755_0;mweb
615;04.05.2025 20:06;product_click;9011342;5126629;102965;Товары для животных;;;;0.0;04.05.2025;sess_9011342_0;web
616;04.05.2025 15:07;product_click;9007967;5126629;102965;Товары для животных;;;;0.0;04.05.2025;sess_9007967_0;app
617;04.05.2025 20:10;product_page_view;9011342;5126629;102965;Товары для животных;;;;0.0;04.05.2025;sess_9011342_0;app
618;04.05.2025 14:55;product_page_view;9007967;5126629;102965;Товары для животных;;;;0.0;04.05.2025;sess_9007967_0;app
619;04.05.2025 17:52;product_page_view;9023400;5126629;102965;Товары для животных;;;;0.0;04.05.2025;sess_9023400_0;web
620;04.05.2025 19:16;add_to_cart;9011342;5126629;102965;Товары для животных;;;;0.0;04.05.2025;sess_9011342_0;app
621;26.12.2025 11:59;product_impression;9039080;5064064;101522;Аксессуары;;;;0.0;26.12.2025;sess_9039080_0;app
622;26.12.2025 11:50;product_impression;9040543;5064064;101522;Аксессуары;;;;0.0;26.12.2025;sess_9040543_0;app
623;26.12.2025 08:40;product_impression;9046905;5064064;101522;Аксессуары;;;;0.0;26.12.2025;sess_9046905_0;app
624;26.12.2025 09:13;product_impression;9075409;5064064;101522;Аксессуары;;;;0.0;26.12.2025;sess_9075409_0;web
625;26.12.2025 20:39;product_impression;9083097;5064064;101522;Аксессуары;;;;0.0;26.12.2025;sess_9083097_0;app
626;26.12.2025 10:23;product_page_view;9039080;5064064;101522;Аксессуары;;;;0.0;26.12.2025;sess_9039080_0;app
627;26.12.2025 15:35;product_page_view;9040543;5064064;101522;Аксессуары;;;;0.0;26.12.2025;sess_9040543_0;app
628;26.12.2025 21:17;product_page_view;9046905;5064064;101522;Аксессуары;;;;0.0;26.12.2025;sess_9046905_0;app
629;26.12.2025 18:33;product_page_view;9075409;5064064;101522;Аксессуары;;;;0.0;26.12.2025;sess_9075409_0;web
630;26.12.2025 16:07;product_page_view;9083097;5064064;101522;Аксессуары;;;;0.0;26.12.2025;sess_9083097_0;app
631;14.08.2025 11:22;product_impression;9068612;5005513;100135;Красота;;;;0.0;14.08.2025;sess_9068612_0;app
632;14.08.2025 12:30;product_click;9068612;5005513;100135;Красота;;;;0.0;14.08.2025;sess_9068612_0;app
633;14.08.2025 17:15;product_page_view;9068612;5005513;100135;Красота;;;;0.0;14.08.2025;sess_9068612_0;mweb
634;17.12.2024 10:12;product_impression;9036301;5004104;100103;Детские товары;;;;0.0;17.12.2024;sess_9036301_0;mweb
635;17.12.2024 19:26;product_impression;9100861;5004104;100103;Детские товары;;;;0.0;17.12.2024;sess_9100861_0;mweb
636;17.12.2024 21:47;product_impression;9085660;5004104;100103;Детские товары;;;;0.0;17.12.2024;sess_9085660_0;web
637;17.12.2024 16:41;product_impression;9005962;5004104;100103;Детские товары;;;;0.0;17.12.2024;sess_9005962_0;app
638;17.12.2024 20:49;product_impression;9109729;5004104;100103;Детские товары;;;;0.0;17.12.2024;sess_9109729_0;app
639;17.12.2024 09:59;product_page_view;9036301;5004104;100103;Детские товары;;;;0.0;17.12.2024;sess_9036301_0;app
640;17.12.2024 14:34;product_page_view;9100861;5004104;100103;Детские товары;;;;0.0;17.12.2024;sess_9100861_0;app
641;30.12.2025 15:30;product_impression;9118176;5033012;100792;Красота;;;;0.0;30.12.2025;sess_9118176_0;app
642;30.12.2025 10:12;product_impression;9022033;5033012;100792;Красота;;;;0.0;30.12.2025;sess_9022033_0;app
643;30.12.2025 19:48;product_impression;9092540;5033012;100792;Красота;;;;0.0;30.12.2025;sess_9092540_0;app
644;30.12.2025 11:54;product_impression;9104806;5033012;100792;Красота;;;;0.0;30.12.2025;sess_9104806_0;app
645;30.12.2025 18:20;product_impression;9081472;5033012;100792;Красота;;;;0.0;30.12.2025;sess_9081472_0;mweb
646;30.12.2025 20:40;product_impression;9014967;5033012;100792;Красота;;;;0.0;30.12.2025;sess_9014967_0;app
647;30.12.2025 11:24;product_impression;9057606;5033012;100792;Красота;;;;0.0;30.12.2025;sess_9057606_0;app
648;30.12.2025 12:38;product_impression;9078050;5033012;100792;Красота;;;;0.0;30.12.2025;sess_9078050_0;app
649;30.12.2025 11:58;product_click;9118176;5033012;100792;Красота;;;;0.0;30.12.2025;sess_9118176_0;mweb
650;30.12.2025 08:56;product_page_view;9118176;5033012;100792;Красота;;;;0.0;30.12.2025;sess_9118176_0;web
651;30.12.2025 19:40;product_page_view;9022033;5033012;100792;Красота;;;;0.0;30.12.2025;sess_9022033_0;app
652;30.12.2025 22:04;add_to_cart;9118176;5033012;100792;Красота;;;;0.0;30.12.2025;sess_9118176_0;app
653;08.11.2024 14:51;product_impression;9066525;5121921;102871;Детские товары;;;;0.0;08.11.2024;sess_9066525_0;app
654;08.11.2024 18:38;product_page_view;9066525;5121921;102871;Детские товары;;;;0.0;08.11.2024;sess_9066525_0;app
655;08.11.2024 09:13;add_to_cart;9066525;5121921;102871;Детские товары;;;;0.0;08.11.2024;sess_9066525_0;app
656;11.05.2025 08:02;product_impression;9039534;5070451;101643;Детские товары;;;;0.0;11.05.2025;sess_9039534_0;web
657;11.05.2025 08:35;product_impression;9115993;5070451;101643;Детские товары;;;;0.0;11.05.2025;sess_9115993_0;web
658;11.05.2025 16:08;product_impression;9084484;5070451;101643;Детские товары;;;;0.0;11.05.2025;sess_9084484_0;app
659;11.05.2025 20:26;product_impression;9116673;5070451;101643;Детские товары;;;;0.0;11.05.2025;sess_9116673_0;app
660;11.05.2025 08:39;product_impression;9078565;5070451;101643;Детские товары;;;;0.0;11.05.2025;sess_9078565_0;app
661;11.05.2025 21:51;product_impression;9032345;5070451;101643;Детские товары;;;;0.0;11.05.2025;sess_9032345_0;app
662;11.05.2025 10:12;product_impression;9083967;5070451;101643;Детские товары;;;;0.0;11.05.2025;sess_9083967_0;app
663;11.05.2025 20:07;product_impression;9031515;5070451;101643;Детские товары;;;;0.0;11.05.2025;sess_9031515_0;app
664;11.05.2025 11:30;product_click;9039534;5070451;101643;Детские товары;;;;0.0;11.05.2025;sess_9039534_0;mweb
665;11.05.2025 12:18;product_click;9115993;5070451;101643;Детские товары;;;;0.0;11.05.2025;sess_9115993_0;app
666;11.05.2025 11:23;product_page_view;9039534;5070451;101643;Детские товары;;;;0.0;11.05.2025;sess_9039534_0;app
667;11.05.2025 13:58;product_page_view;9115993;5070451;101643;Детские товары;;;;0.0;11.05.2025;sess_9115993_0;web
668;11.05.2025 08:53;product_page_view;9084484;5070451;101643;Детские товары;;;;0.0;11.05.2025;sess_9084484_0;app
669;11.05.2025 13:00;product_page_view;9116673;5070451;101643;Детские товары;;;;0.0;11.05.2025;sess_9116673_0;mweb
670;11.05.2025 10:56;product_page_view;9078565;5070451;101643;Детские товары;;;;0.0;11.05.2025;sess_9078565_0;app
671;11.05.2025 12:37;product_page_view;9032345;5070451;101643;Детские товары;;;;0.0;11.05.2025;sess_9032345_0;mweb
672;11.05.2025 18:49;product_page_view;9083967;5070451;101643;Детские товары;;;;0.0;11.05.2025;sess_9083967_0;mweb
673;11.05.2025 13:48;add_to_cart;9039534;5070451;101643;Детские товары;;;;0.0;11.05.2025;sess_9039534_0;app
674;28.02.2025 14:47;product_impression;9113209;5108741;102573;Электроника;;;;0.0;28.02.2025;sess_9113209_0;app
675;28.02.2025 18:36;product_impression;9091948;5108741;102573;Электроника;;;;0.0;28.02.2025;sess_9091948_0;web
676;28.02.2025 13:04;product_impression;9092226;5108741;102573;Электроника;;;;0.0;28.02.2025;sess_9092226_0;app
677;28.02.2025 17:15;product_impression;9114178;5108741;102573;Электроника;;;;0.0;28.02.2025;sess_9114178_0;app
678;28.02.2025 10:43;product_impression;9077630;5108741;102573;Электроника;;;;0.0;28.02.2025;sess_9077630_0;app
679;28.02.2025 08:29;product_impression;9056456;5108741;102573;Электроника;;;;0.0;28.02.2025;sess_9056456_0;web
680;28.02.2025 10:28;product_impression;9092741;5108741;102573;Электроника;;;;0.0;28.02.2025;sess_9092741_0;app
681;28.02.2025 16:08;product_click;9113209;5108741;102573;Электроника;;;;0.0;28.02.2025;sess_9113209_0;app
682;28.02.2025 19:30;product_page_view;9113209;5108741;102573;Электроника;;;;0.0;28.02.2025;sess_9113209_0;mweb
683;28.02.2025 16:22;product_page_view;9091948;5108741;102573;Электроника;;;;0.0;28.02.2025;sess_9091948_0;app
684;28.02.2025 20:57;product_page_view;9092226;5108741;102573;Электроника;;;;0.0;28.02.2025;sess_9092226_0;app
685;28.02.2025 20:58;add_to_cart;9113209;5108741;102573;Электроника;;;;0.0;28.02.2025;sess_9113209_0;app
686;28.02.2025 10:55;purchase;9113209;5108741;102573;Электроника;organic;;ord_686;1275.28;28.02.2025;sess_9113209_0;app
687;17.01.2026 10:05;product_impression;9010308;5015554;100383;Детские товары;;;;0.0;17.01.2026;sess_9010308_0;web
688;17.01.2026 21:21;product_impression;9092895;5015554;100383;Детские товары;;;;0.0;17.01.2026;sess_9092895_0;app
689;17.01.2026 10:51;product_impression;9078376;5015554;100383;Детские товары;;;;0.0;17.01.2026;sess_9078376_0;app
690;17.01.2026 09:09;product_impression;9031568;5015554;100383;Детские товары;;;;0.0;17.01.2026;sess_9031568_0;app
691;17.01.2026 18:50;product_impression;9091521;5015554;100383;Детские товары;;;;0.0;17.01.2026;sess_9091521_0;web
692;17.01.2026 13:50;product_impression;9042781;5015554;100383;Детские товары;;;;0.0;17.01.2026;sess_9042781_0;mweb
693;17.01.2026 14:07;product_click;9010308;5015554;100383;Детские товары;;;;0.0;17.01.2026;sess_9010308_0;app
694;17.01.2026 16:32;product_click;9092895;5015554;100383;Детские товары;;;;0.0;17.01.2026;sess_9092895_0;app
695;17.01.2026 18:53;product_click;9078376;5015554;100383;Детские товары;;;;0.0;17.01.2026;sess_9078376_0;app
696;17.01.2026 08:32;product_page_view;9010308;5015554;100383;Детские товары;;;;0.0;17.01.2026;sess_9010308_0;web
697;17.01.2026 21:30;product_page_view;9092895;5015554;100383;Детские товары;;;;0.0;17.01.2026;sess_9092895_0;app
